epoch,moment_loss,tau_fn,iv_strength,dgp,num_data,estimator,run,abs_moment_loss
137,0.004745149053633213,sin,0.6,z_image,2000,AGMM,2,0.004745149053633213
138,0.005124382209032774,sin,0.6,z_image,2000,AGMM,2,0.005124382209032774
139,0.00525104533880949,sin,0.6,z_image,2000,AGMM,2,0.00525104533880949
140,0.00624510133638978,sin,0.6,z_image,2000,AGMM,2,0.00624510133638978
141,0.021309304982423782,sin,0.6,z_image,2000,AGMM,2,0.021309304982423782
142,0.0066612656228244305,sin,0.6,z_image,2000,AGMM,2,0.0066612656228244305
143,0.007440013345330954,sin,0.6,z_image,2000,AGMM,2,0.007440013345330954
144,0.0063483621925115585,sin,0.6,z_image,2000,AGMM,2,0.0063483621925115585
145,0.009772028774023056,sin,0.6,z_image,2000,AGMM,2,0.009772028774023056
146,0.003677575383335352,sin,0.6,z_image,2000,AGMM,2,0.003677575383335352
147,0.009066225960850716,sin,0.6,z_image,2000,AGMM,2,0.009066225960850716
148,0.012220082804560661,sin,0.6,z_image,2000,AGMM,2,0.012220082804560661
149,0.013698757626116276,sin,0.6,z_image,2000,AGMM,2,0.013698757626116276
150,0.007381568197160959,sin,0.6,z_image,2000,AGMM,2,0.007381568197160959
151,0.009447816759347916,sin,0.6,z_image,2000,AGMM,2,0.009447816759347916
152,0.0061052278615534306,sin,0.6,z_image,2000,AGMM,2,0.0061052278615534306
153,0.013452671468257904,sin,0.6,z_image,2000,AGMM,2,0.013452671468257904
154,0.004001548048108816,sin,0.6,z_image,2000,AGMM,2,0.004001548048108816
155,0.006968669127672911,sin,0.6,z_image,2000,AGMM,2,0.006968669127672911
156,0.006197759415954351,sin,0.6,z_image,2000,AGMM,2,0.006197759415954351
157,0.010430900380015373,sin,0.6,z_image,2000,AGMM,2,0.010430900380015373
158,0.007494739722460508,sin,0.6,z_image,2000,AGMM,2,0.007494739722460508
159,0.0075048659928143024,sin,0.6,z_image,2000,AGMM,2,0.0075048659928143024
160,0.005775281693786383,sin,0.6,z_image,2000,AGMM,2,0.005775281693786383
161,0.018162379041314125,sin,0.6,z_image,2000,AGMM,2,0.018162379041314125
162,0.011313127353787422,sin,0.6,z_image,2000,AGMM,2,0.011313127353787422
163,0.004348711110651493,sin,0.6,z_image,2000,AGMM,2,0.004348711110651493
164,0.005690387915819883,sin,0.6,z_image,2000,AGMM,2,0.005690387915819883
165,0.006102372892200947,sin,0.6,z_image,2000,AGMM,2,0.006102372892200947
166,0.005308880470693111,sin,0.6,z_image,2000,AGMM,2,0.005308880470693111
167,0.005052049178630114,sin,0.6,z_image,2000,AGMM,2,0.005052049178630114
168,0.007079433649778366,sin,0.6,z_image,2000,AGMM,2,0.007079433649778366
169,0.01001642644405365,sin,0.6,z_image,2000,AGMM,2,0.01001642644405365
170,0.007063643075525761,sin,0.6,z_image,2000,AGMM,2,0.007063643075525761
171,0.00795330386608839,sin,0.6,z_image,2000,AGMM,2,0.00795330386608839
172,0.004324738867580891,sin,0.6,z_image,2000,AGMM,2,0.004324738867580891
173,0.0041352505795657635,sin,0.6,z_image,2000,AGMM,2,0.0041352505795657635
174,0.00809696689248085,sin,0.6,z_image,2000,AGMM,2,0.00809696689248085
175,0.004567721858620644,sin,0.6,z_image,2000,AGMM,2,0.004567721858620644
176,0.005531812086701393,sin,0.6,z_image,2000,AGMM,2,0.005531812086701393
177,0.007411767728626728,sin,0.6,z_image,2000,AGMM,2,0.007411767728626728
178,0.005290165543556213,sin,0.6,z_image,2000,AGMM,2,0.005290165543556213
179,0.008623490110039711,sin,0.6,z_image,2000,AGMM,2,0.008623490110039711
180,0.004791689105331898,sin,0.6,z_image,2000,AGMM,2,0.004791689105331898
181,0.00510055385529995,sin,0.6,z_image,2000,AGMM,2,0.00510055385529995
182,0.00881495513021946,sin,0.6,z_image,2000,AGMM,2,0.00881495513021946
183,0.00868519488722086,sin,0.6,z_image,2000,AGMM,2,0.00868519488722086
184,0.006894332822412252,sin,0.6,z_image,2000,AGMM,2,0.006894332822412252
185,0.009980731643736362,sin,0.6,z_image,2000,AGMM,2,0.009980731643736362
186,0.005533716641366482,sin,0.6,z_image,2000,AGMM,2,0.005533716641366482
187,0.010473943315446377,sin,0.6,z_image,2000,AGMM,2,0.010473943315446377
188,0.005546484142541885,sin,0.6,z_image,2000,AGMM,2,0.005546484142541885
189,0.0055750589817762375,sin,0.6,z_image,2000,AGMM,2,0.0055750589817762375
190,0.005201320163905621,sin,0.6,z_image,2000,AGMM,2,0.005201320163905621
191,0.005614881403744221,sin,0.6,z_image,2000,AGMM,2,0.005614881403744221
192,0.005191086791455746,sin,0.6,z_image,2000,AGMM,2,0.005191086791455746
193,0.01071568951010704,sin,0.6,z_image,2000,AGMM,2,0.01071568951010704
194,0.006510894745588303,sin,0.6,z_image,2000,AGMM,2,0.006510894745588303
195,0.006297853775322437,sin,0.6,z_image,2000,AGMM,2,0.006297853775322437
196,0.005222145933657885,sin,0.6,z_image,2000,AGMM,2,0.005222145933657885
197,0.005527500528842211,sin,0.6,z_image,2000,AGMM,2,0.005527500528842211
198,0.005351122003048658,sin,0.6,z_image,2000,AGMM,2,0.005351122003048658
199,0.013986668549478054,sin,0.6,z_image,2000,AGMM,2,0.013986668549478054
0,0.03581079840660095,sin,0.6,z_image,2000,AGMM,3,0.03581079840660095
1,0.020113322883844376,sin,0.6,z_image,2000,AGMM,3,0.020113322883844376
2,0.004579920321702957,sin,0.6,z_image,2000,AGMM,3,0.004579920321702957
3,0.008660378865897655,sin,0.6,z_image,2000,AGMM,3,0.008660378865897655
4,0.006323772482573986,sin,0.6,z_image,2000,AGMM,3,0.006323772482573986
5,0.003351690014824271,sin,0.6,z_image,2000,AGMM,3,0.003351690014824271
6,0.0042399512603878975,sin,0.6,z_image,2000,AGMM,3,0.0042399512603878975
7,0.003604112658649683,sin,0.6,z_image,2000,AGMM,3,0.003604112658649683
8,0.004079423379153013,sin,0.6,z_image,2000,AGMM,3,0.004079423379153013
9,0.006231903098523617,sin,0.6,z_image,2000,AGMM,3,0.006231903098523617
10,0.005907260812819004,sin,0.6,z_image,2000,AGMM,3,0.005907260812819004
11,0.00758847501128912,sin,0.6,z_image,2000,AGMM,3,0.00758847501128912
12,0.013380744494497776,sin,0.6,z_image,2000,AGMM,3,0.013380744494497776
13,0.009894002228975296,sin,0.6,z_image,2000,AGMM,3,0.009894002228975296
14,0.008105466142296791,sin,0.6,z_image,2000,AGMM,3,0.008105466142296791
15,0.010598602704703808,sin,0.6,z_image,2000,AGMM,3,0.010598602704703808
16,0.006876095663756132,sin,0.6,z_image,2000,AGMM,3,0.006876095663756132
17,0.007067630998790264,sin,0.6,z_image,2000,AGMM,3,0.007067630998790264
18,0.006324727088212967,sin,0.6,z_image,2000,AGMM,3,0.006324727088212967
19,0.008110378868877888,sin,0.6,z_image,2000,AGMM,3,0.008110378868877888
20,0.005365322344005108,sin,0.6,z_image,2000,AGMM,3,0.005365322344005108
21,0.005352200474590063,sin,0.6,z_image,2000,AGMM,3,0.005352200474590063
22,0.0059844269417226315,sin,0.6,z_image,2000,AGMM,3,0.0059844269417226315
23,0.004097886849194765,sin,0.6,z_image,2000,AGMM,3,0.004097886849194765
24,0.0044188485480844975,sin,0.6,z_image,2000,AGMM,3,0.0044188485480844975
25,0.004051953088492155,sin,0.6,z_image,2000,AGMM,3,0.004051953088492155
26,0.004775774199515581,sin,0.6,z_image,2000,AGMM,3,0.004775774199515581
27,0.007290658541023731,sin,0.6,z_image,2000,AGMM,3,0.007290658541023731
28,0.0034457428846508265,sin,0.6,z_image,2000,AGMM,3,0.0034457428846508265
29,0.005981890019029379,sin,0.6,z_image,2000,AGMM,3,0.005981890019029379
30,0.0034911888651549816,sin,0.6,z_image,2000,AGMM,3,0.0034911888651549816
31,0.0034400210715830326,sin,0.6,z_image,2000,AGMM,3,0.0034400210715830326
32,0.004716159775853157,sin,0.6,z_image,2000,AGMM,3,0.004716159775853157
33,0.006893693469464779,sin,0.6,z_image,2000,AGMM,3,0.006893693469464779
34,0.003504325170069933,sin,0.6,z_image,2000,AGMM,3,0.003504325170069933
35,0.005092973820865154,sin,0.6,z_image,2000,AGMM,3,0.005092973820865154
36,0.0037618966307491064,sin,0.6,z_image,2000,AGMM,3,0.0037618966307491064
37,0.003535646013915539,sin,0.6,z_image,2000,AGMM,3,0.003535646013915539
38,0.005650057923048735,sin,0.6,z_image,2000,AGMM,3,0.005650057923048735
39,0.003920780494809151,sin,0.6,z_image,2000,AGMM,3,0.003920780494809151
40,0.005395430605858564,sin,0.6,z_image,2000,AGMM,3,0.005395430605858564
41,0.004130754619836807,sin,0.6,z_image,2000,AGMM,3,0.004130754619836807
42,0.004392816219478846,sin,0.6,z_image,2000,AGMM,3,0.004392816219478846
43,0.005496443249285221,sin,0.6,z_image,2000,AGMM,3,0.005496443249285221
44,0.004086838569492102,sin,0.6,z_image,2000,AGMM,3,0.004086838569492102
45,0.0030312873423099518,sin,0.6,z_image,2000,AGMM,3,0.0030312873423099518
46,0.006202585529536009,sin,0.6,z_image,2000,AGMM,3,0.006202585529536009
47,0.005238981917500496,sin,0.6,z_image,2000,AGMM,3,0.005238981917500496
48,0.004967956803739071,sin,0.6,z_image,2000,AGMM,3,0.004967956803739071
49,0.0033129111398011446,sin,0.6,z_image,2000,AGMM,3,0.0033129111398011446
50,0.0028692404739558697,sin,0.6,z_image,2000,AGMM,3,0.0028692404739558697
51,0.006462873890995979,sin,0.6,z_image,2000,AGMM,3,0.006462873890995979
52,0.005446946248412132,sin,0.6,z_image,2000,AGMM,3,0.005446946248412132
53,0.003010205226019025,sin,0.6,z_image,2000,AGMM,3,0.003010205226019025
54,0.0036983119789510965,sin,0.6,z_image,2000,AGMM,3,0.0036983119789510965
55,0.004720549564808607,sin,0.6,z_image,2000,AGMM,3,0.004720549564808607
56,0.0036689338739961386,sin,0.6,z_image,2000,AGMM,3,0.0036689338739961386
57,0.002841755747795105,sin,0.6,z_image,2000,AGMM,3,0.002841755747795105
58,0.005947381258010864,sin,0.6,z_image,2000,AGMM,3,0.005947381258010864
59,0.004547687713056803,sin,0.6,z_image,2000,AGMM,3,0.004547687713056803
60,0.005329946056008339,sin,0.6,z_image,2000,AGMM,3,0.005329946056008339
61,0.005732300691306591,sin,0.6,z_image,2000,AGMM,3,0.005732300691306591
62,0.0036334956530481577,sin,0.6,z_image,2000,AGMM,3,0.0036334956530481577
63,0.0037055350840091705,sin,0.6,z_image,2000,AGMM,3,0.0037055350840091705
64,0.0053538368083536625,sin,0.6,z_image,2000,AGMM,3,0.0053538368083536625
65,0.0028552752919495106,sin,0.6,z_image,2000,AGMM,3,0.0028552752919495106
66,0.004031156189739704,sin,0.6,z_image,2000,AGMM,3,0.004031156189739704
67,0.006263019051402807,sin,0.6,z_image,2000,AGMM,3,0.006263019051402807
68,0.003579152747988701,sin,0.6,z_image,2000,AGMM,3,0.003579152747988701
69,0.004020309541374445,sin,0.6,z_image,2000,AGMM,3,0.004020309541374445
70,0.003170713083818555,sin,0.6,z_image,2000,AGMM,3,0.003170713083818555
71,0.004132875241339207,sin,0.6,z_image,2000,AGMM,3,0.004132875241339207
72,0.006111844442784786,sin,0.6,z_image,2000,AGMM,3,0.006111844442784786
73,0.003685928415507078,sin,0.6,z_image,2000,AGMM,3,0.003685928415507078
74,0.0029602213762700558,sin,0.6,z_image,2000,AGMM,3,0.0029602213762700558
75,0.003816902171820402,sin,0.6,z_image,2000,AGMM,3,0.003816902171820402
76,0.0030910565983504057,sin,0.6,z_image,2000,AGMM,3,0.0030910565983504057
77,0.0031419149599969387,sin,0.6,z_image,2000,AGMM,3,0.0031419149599969387
78,0.006047565024346113,sin,0.6,z_image,2000,AGMM,3,0.006047565024346113
79,0.002819565823301673,sin,0.6,z_image,2000,AGMM,3,0.002819565823301673
80,0.002594511490315199,sin,0.6,z_image,2000,AGMM,3,0.002594511490315199
81,0.003030192805454135,sin,0.6,z_image,2000,AGMM,3,0.003030192805454135
82,0.004039939027279615,sin,0.6,z_image,2000,AGMM,3,0.004039939027279615
83,0.0024971175007522106,sin,0.6,z_image,2000,AGMM,3,0.0024971175007522106
84,0.0027052084915339947,sin,0.6,z_image,2000,AGMM,3,0.0027052084915339947
85,0.002242826158180833,sin,0.6,z_image,2000,AGMM,3,0.002242826158180833
86,0.004128410946577787,sin,0.6,z_image,2000,AGMM,3,0.004128410946577787
87,0.005435428116470575,sin,0.6,z_image,2000,AGMM,3,0.005435428116470575
88,0.0030534749384969473,sin,0.6,z_image,2000,AGMM,3,0.0030534749384969473
89,0.0024710488505661488,sin,0.6,z_image,2000,AGMM,3,0.0024710488505661488
90,0.00714298477396369,sin,0.6,z_image,2000,AGMM,3,0.00714298477396369
91,0.0038644138257950544,sin,0.6,z_image,2000,AGMM,3,0.0038644138257950544
92,0.004815216641873121,sin,0.6,z_image,2000,AGMM,3,0.004815216641873121
93,0.0031173061579465866,sin,0.6,z_image,2000,AGMM,3,0.0031173061579465866
94,0.002842589048668742,sin,0.6,z_image,2000,AGMM,3,0.002842589048668742
95,0.0032095119822770357,sin,0.6,z_image,2000,AGMM,3,0.0032095119822770357
96,0.007233318407088518,sin,0.6,z_image,2000,AGMM,3,0.007233318407088518
97,0.0032198955304920673,sin,0.6,z_image,2000,AGMM,3,0.0032198955304920673
98,0.0032105110585689545,sin,0.6,z_image,2000,AGMM,3,0.0032105110585689545
99,0.004153079353272915,sin,0.6,z_image,2000,AGMM,3,0.004153079353272915
100,0.0029680654406547546,sin,0.6,z_image,2000,AGMM,3,0.0029680654406547546
101,0.004475699737668037,sin,0.6,z_image,2000,AGMM,3,0.004475699737668037
102,0.0026491766329854727,sin,0.6,z_image,2000,AGMM,3,0.0026491766329854727
103,0.004882961045950651,sin,0.6,z_image,2000,AGMM,3,0.004882961045950651
104,0.0029566013254225254,sin,0.6,z_image,2000,AGMM,3,0.0029566013254225254
105,0.004108867608010769,sin,0.6,z_image,2000,AGMM,3,0.004108867608010769
106,0.0028890776447951794,sin,0.6,z_image,2000,AGMM,3,0.0028890776447951794
107,0.002772735897451639,sin,0.6,z_image,2000,AGMM,3,0.002772735897451639
108,0.002965030260384083,sin,0.6,z_image,2000,AGMM,3,0.002965030260384083
109,0.0023725556675344706,sin,0.6,z_image,2000,AGMM,3,0.0023725556675344706
110,0.0038870624266564846,sin,0.6,z_image,2000,AGMM,3,0.0038870624266564846
111,0.002439107047393918,sin,0.6,z_image,2000,AGMM,3,0.002439107047393918
112,0.005076860077679157,sin,0.6,z_image,2000,AGMM,3,0.005076860077679157
113,0.003440911415964365,sin,0.6,z_image,2000,AGMM,3,0.003440911415964365
114,0.002574856160208583,sin,0.6,z_image,2000,AGMM,3,0.002574856160208583
115,0.005135219078511,sin,0.6,z_image,2000,AGMM,3,0.005135219078511
116,0.003332390682771802,sin,0.6,z_image,2000,AGMM,3,0.003332390682771802
117,0.00397060951218009,sin,0.6,z_image,2000,AGMM,3,0.00397060951218009
118,0.005166409537196159,sin,0.6,z_image,2000,AGMM,3,0.005166409537196159
119,0.004981593228876591,sin,0.6,z_image,2000,AGMM,3,0.004981593228876591
120,0.0030145689379423857,sin,0.6,z_image,2000,AGMM,3,0.0030145689379423857
121,0.0027600000612437725,sin,0.6,z_image,2000,AGMM,3,0.0027600000612437725
122,0.004006027244031429,sin,0.6,z_image,2000,AGMM,3,0.004006027244031429
123,0.00315289874561131,sin,0.6,z_image,2000,AGMM,3,0.00315289874561131
124,0.0034454085398465395,sin,0.6,z_image,2000,AGMM,3,0.0034454085398465395
125,0.005462149623781443,sin,0.6,z_image,2000,AGMM,3,0.005462149623781443
126,0.0038818023167550564,sin,0.6,z_image,2000,AGMM,3,0.0038818023167550564
127,0.0025810471270233393,sin,0.6,z_image,2000,AGMM,3,0.0025810471270233393
128,0.002395628485828638,sin,0.6,z_image,2000,AGMM,3,0.002395628485828638
129,0.0029356875456869602,sin,0.6,z_image,2000,AGMM,3,0.0029356875456869602
130,0.002380353631451726,sin,0.6,z_image,2000,AGMM,3,0.002380353631451726
131,0.0033005347941070795,sin,0.6,z_image,2000,AGMM,3,0.0033005347941070795
132,0.0056875948794186115,sin,0.6,z_image,2000,AGMM,3,0.0056875948794186115
133,0.0032495097257196903,sin,0.6,z_image,2000,AGMM,3,0.0032495097257196903
134,0.006697677541524172,sin,0.6,z_image,2000,AGMM,3,0.006697677541524172
135,0.002805529860779643,sin,0.6,z_image,2000,AGMM,3,0.002805529860779643
136,0.003134150058031082,sin,0.6,z_image,2000,AGMM,3,0.003134150058031082
137,0.0027879460249096155,sin,0.6,z_image,2000,AGMM,3,0.0027879460249096155
138,0.004788961727172136,sin,0.6,z_image,2000,AGMM,3,0.004788961727172136
139,0.003223391715437174,sin,0.6,z_image,2000,AGMM,3,0.003223391715437174
140,0.004059508442878723,sin,0.6,z_image,2000,AGMM,3,0.004059508442878723
141,0.0027875863015651703,sin,0.6,z_image,2000,AGMM,3,0.0027875863015651703
142,0.003600846044719219,sin,0.6,z_image,2000,AGMM,3,0.003600846044719219
143,0.0025891601108014584,sin,0.6,z_image,2000,AGMM,3,0.0025891601108014584
144,0.004138750955462456,sin,0.6,z_image,2000,AGMM,3,0.004138750955462456
145,0.004106706939637661,sin,0.6,z_image,2000,AGMM,3,0.004106706939637661
146,0.003245639381930232,sin,0.6,z_image,2000,AGMM,3,0.003245639381930232
147,0.003962703514844179,sin,0.6,z_image,2000,AGMM,3,0.003962703514844179
148,0.003886937629431486,sin,0.6,z_image,2000,AGMM,3,0.003886937629431486
149,0.0034470604732632637,sin,0.6,z_image,2000,AGMM,3,0.0034470604732632637
150,0.002879183506593108,sin,0.6,z_image,2000,AGMM,3,0.002879183506593108
151,0.00342857139185071,sin,0.6,z_image,2000,AGMM,3,0.00342857139185071
152,0.0031470870599150658,sin,0.6,z_image,2000,AGMM,3,0.0031470870599150658
153,0.0037326598539948463,sin,0.6,z_image,2000,AGMM,3,0.0037326598539948463
154,0.0035349177196621895,sin,0.6,z_image,2000,AGMM,3,0.0035349177196621895
155,0.007222711108624935,sin,0.6,z_image,2000,AGMM,3,0.007222711108624935
156,0.00509064644575119,sin,0.6,z_image,2000,AGMM,3,0.00509064644575119
157,0.0038452919106930494,sin,0.6,z_image,2000,AGMM,3,0.0038452919106930494
158,0.005849670618772507,sin,0.6,z_image,2000,AGMM,3,0.005849670618772507
159,0.004146409686654806,sin,0.6,z_image,2000,AGMM,3,0.004146409686654806
160,0.006243869196623564,sin,0.6,z_image,2000,AGMM,3,0.006243869196623564
161,0.0037209049332886934,sin,0.6,z_image,2000,AGMM,3,0.0037209049332886934
162,0.00427571777254343,sin,0.6,z_image,2000,AGMM,3,0.00427571777254343
163,0.0059670861810445786,sin,0.6,z_image,2000,AGMM,3,0.0059670861810445786
164,0.0025596898049116135,sin,0.6,z_image,2000,AGMM,3,0.0025596898049116135
165,0.0028027205262333155,sin,0.6,z_image,2000,AGMM,3,0.0028027205262333155
166,0.002863776870071888,sin,0.6,z_image,2000,AGMM,3,0.002863776870071888
167,0.004941712133586407,sin,0.6,z_image,2000,AGMM,3,0.004941712133586407
168,0.0030140564776957035,sin,0.6,z_image,2000,AGMM,3,0.0030140564776957035
169,0.0037014572881162167,sin,0.6,z_image,2000,AGMM,3,0.0037014572881162167
170,0.005752740427851677,sin,0.6,z_image,2000,AGMM,3,0.005752740427851677
171,0.0036669846158474684,sin,0.6,z_image,2000,AGMM,3,0.0036669846158474684
172,0.004599723033607006,sin,0.6,z_image,2000,AGMM,3,0.004599723033607006
173,0.0043195378966629505,sin,0.6,z_image,2000,AGMM,3,0.0043195378966629505
174,0.0045171394012868404,sin,0.6,z_image,2000,AGMM,3,0.0045171394012868404
175,0.002910720417276025,sin,0.6,z_image,2000,AGMM,3,0.002910720417276025
176,0.00346472579985857,sin,0.6,z_image,2000,AGMM,3,0.00346472579985857
177,0.004198073409497738,sin,0.6,z_image,2000,AGMM,3,0.004198073409497738
178,0.0033600502647459507,sin,0.6,z_image,2000,AGMM,3,0.0033600502647459507
179,0.004630582872778177,sin,0.6,z_image,2000,AGMM,3,0.004630582872778177
180,0.005167115945369005,sin,0.6,z_image,2000,AGMM,3,0.005167115945369005
181,0.005571575369685888,sin,0.6,z_image,2000,AGMM,3,0.005571575369685888
182,0.004927795846015215,sin,0.6,z_image,2000,AGMM,3,0.004927795846015215
183,0.00393709959462285,sin,0.6,z_image,2000,AGMM,3,0.00393709959462285
184,0.006312574725598097,sin,0.6,z_image,2000,AGMM,3,0.006312574725598097
185,0.003008788451552391,sin,0.6,z_image,2000,AGMM,3,0.003008788451552391
186,0.0036820422392338514,sin,0.6,z_image,2000,AGMM,3,0.0036820422392338514
187,0.006327033042907715,sin,0.6,z_image,2000,AGMM,3,0.006327033042907715
188,0.003677919739857316,sin,0.6,z_image,2000,AGMM,3,0.003677919739857316
189,0.002882800530642271,sin,0.6,z_image,2000,AGMM,3,0.002882800530642271
190,0.002957036020234227,sin,0.6,z_image,2000,AGMM,3,0.002957036020234227
191,0.004002571105957031,sin,0.6,z_image,2000,AGMM,3,0.004002571105957031
192,0.006330667529255152,sin,0.6,z_image,2000,AGMM,3,0.006330667529255152
193,0.003553816583007574,sin,0.6,z_image,2000,AGMM,3,0.003553816583007574
194,0.0032617058604955673,sin,0.6,z_image,2000,AGMM,3,0.0032617058604955673
195,0.003350595012307167,sin,0.6,z_image,2000,AGMM,3,0.003350595012307167
196,0.003209061920642853,sin,0.6,z_image,2000,AGMM,3,0.003209061920642853
197,0.004065046086907387,sin,0.6,z_image,2000,AGMM,3,0.004065046086907387
198,0.004363731946796179,sin,0.6,z_image,2000,AGMM,3,0.004363731946796179
199,0.005945088807493448,sin,0.6,z_image,2000,AGMM,3,0.005945088807493448
0,0.008801029995083809,sin,0.6,z_image,2000,AGMM,4,0.008801029995083809
1,0.011271458119153976,sin,0.6,z_image,2000,AGMM,4,0.011271458119153976
2,0.017107874155044556,sin,0.6,z_image,2000,AGMM,4,0.017107874155044556
3,0.007596354000270367,sin,0.6,z_image,2000,AGMM,4,0.007596354000270367
4,0.009721112437546253,sin,0.6,z_image,2000,AGMM,4,0.009721112437546253
5,0.00834541954100132,sin,0.6,z_image,2000,AGMM,4,0.00834541954100132
6,0.008929766714572906,sin,0.6,z_image,2000,AGMM,4,0.008929766714572906
7,0.009920459240674973,sin,0.6,z_image,2000,AGMM,4,0.009920459240674973
8,0.008684065192937851,sin,0.6,z_image,2000,AGMM,4,0.008684065192937851
9,0.010733050294220448,sin,0.6,z_image,2000,AGMM,4,0.010733050294220448
10,0.011054503731429577,sin,0.6,z_image,2000,AGMM,4,0.011054503731429577
11,0.015723273158073425,sin,0.6,z_image,2000,AGMM,4,0.015723273158073425
12,0.01402323879301548,sin,0.6,z_image,2000,AGMM,4,0.01402323879301548
13,0.013448710553348064,sin,0.6,z_image,2000,AGMM,4,0.013448710553348064
14,0.009794049896299839,sin,0.6,z_image,2000,AGMM,4,0.009794049896299839
15,0.010909437201917171,sin,0.6,z_image,2000,AGMM,4,0.010909437201917171
16,0.010403014719486237,sin,0.6,z_image,2000,AGMM,4,0.010403014719486237
17,0.010133578442037106,sin,0.6,z_image,2000,AGMM,4,0.010133578442037106
18,0.01288327481597662,sin,0.6,z_image,2000,AGMM,4,0.01288327481597662
19,0.011632046662271023,sin,0.6,z_image,2000,AGMM,4,0.011632046662271023
20,0.011186434887349606,sin,0.6,z_image,2000,AGMM,4,0.011186434887349606
21,0.011908737942576408,sin,0.6,z_image,2000,AGMM,4,0.011908737942576408
22,0.01166453119367361,sin,0.6,z_image,2000,AGMM,4,0.01166453119367361
23,0.010292026214301586,sin,0.6,z_image,2000,AGMM,4,0.010292026214301586
24,0.010206506587564945,sin,0.6,z_image,2000,AGMM,4,0.010206506587564945
25,0.013511651195585728,sin,0.6,z_image,2000,AGMM,4,0.013511651195585728
26,0.011100539937615395,sin,0.6,z_image,2000,AGMM,4,0.011100539937615395
27,0.01276514120399952,sin,0.6,z_image,2000,AGMM,4,0.01276514120399952
28,0.010429750196635723,sin,0.6,z_image,2000,AGMM,4,0.010429750196635723
29,0.013652084395289421,sin,0.6,z_image,2000,AGMM,4,0.013652084395289421
30,0.011477634310722351,sin,0.6,z_image,2000,AGMM,4,0.011477634310722351
31,0.010355946607887745,sin,0.6,z_image,2000,AGMM,4,0.010355946607887745
32,0.013982687145471573,sin,0.6,z_image,2000,AGMM,4,0.013982687145471573
33,0.011026358231902122,sin,0.6,z_image,2000,AGMM,4,0.011026358231902122
34,0.010700187645852566,sin,0.6,z_image,2000,AGMM,4,0.010700187645852566
35,0.009205646812915802,sin,0.6,z_image,2000,AGMM,4,0.009205646812915802
36,0.010674558579921722,sin,0.6,z_image,2000,AGMM,4,0.010674558579921722
37,0.011561869643628597,sin,0.6,z_image,2000,AGMM,4,0.011561869643628597
38,0.009696898981928825,sin,0.6,z_image,2000,AGMM,4,0.009696898981928825
39,0.009519984014332294,sin,0.6,z_image,2000,AGMM,4,0.009519984014332294
40,0.015141044743359089,sin,0.6,z_image,2000,AGMM,4,0.015141044743359089
41,0.014385971240699291,sin,0.6,z_image,2000,AGMM,4,0.014385971240699291
42,0.009526541456580162,sin,0.6,z_image,2000,AGMM,4,0.009526541456580162
43,0.01068076491355896,sin,0.6,z_image,2000,AGMM,4,0.01068076491355896
44,0.018714064732193947,sin,0.6,z_image,2000,AGMM,4,0.018714064732193947
45,0.01221510861068964,sin,0.6,z_image,2000,AGMM,4,0.01221510861068964
46,0.010308260098099709,sin,0.6,z_image,2000,AGMM,4,0.010308260098099709
47,0.010332257486879826,sin,0.6,z_image,2000,AGMM,4,0.010332257486879826
48,0.011913435533642769,sin,0.6,z_image,2000,AGMM,4,0.011913435533642769
49,0.011612379923462868,sin,0.6,z_image,2000,AGMM,4,0.011612379923462868
50,0.010735923424363136,sin,0.6,z_image,2000,AGMM,4,0.010735923424363136
51,0.011276445351541042,sin,0.6,z_image,2000,AGMM,4,0.011276445351541042
52,0.012214606627821922,sin,0.6,z_image,2000,AGMM,4,0.012214606627821922
53,0.009694426320493221,sin,0.6,z_image,2000,AGMM,4,0.009694426320493221
54,0.012543453834950924,sin,0.6,z_image,2000,AGMM,4,0.012543453834950924
55,0.009698489680886269,sin,0.6,z_image,2000,AGMM,4,0.009698489680886269
56,0.012112939730286598,sin,0.6,z_image,2000,AGMM,4,0.012112939730286598
57,0.010699525475502014,sin,0.6,z_image,2000,AGMM,4,0.010699525475502014
58,0.013765383511781693,sin,0.6,z_image,2000,AGMM,4,0.013765383511781693
59,0.009840852580964565,sin,0.6,z_image,2000,AGMM,4,0.009840852580964565
60,0.00934053398668766,sin,0.6,z_image,2000,AGMM,4,0.00934053398668766
61,0.013343576341867447,sin,0.6,z_image,2000,AGMM,4,0.013343576341867447
62,0.009348125196993351,sin,0.6,z_image,2000,AGMM,4,0.009348125196993351
63,0.010264622047543526,sin,0.6,z_image,2000,AGMM,4,0.010264622047543526
64,0.01110302098095417,sin,0.6,z_image,2000,AGMM,4,0.01110302098095417
65,0.011370046995580196,sin,0.6,z_image,2000,AGMM,4,0.011370046995580196
66,0.010293482802808285,sin,0.6,z_image,2000,AGMM,4,0.010293482802808285
67,0.008455339819192886,sin,0.6,z_image,2000,AGMM,4,0.008455339819192886
68,0.008137506432831287,sin,0.6,z_image,2000,AGMM,4,0.008137506432831287
69,0.00949448999017477,sin,0.6,z_image,2000,AGMM,4,0.00949448999017477
70,0.00815431959927082,sin,0.6,z_image,2000,AGMM,4,0.00815431959927082
71,0.007659018039703369,sin,0.6,z_image,2000,AGMM,4,0.007659018039703369
72,0.0095899049192667,sin,0.6,z_image,2000,AGMM,4,0.0095899049192667
73,0.007302279584109783,sin,0.6,z_image,2000,AGMM,4,0.007302279584109783
